date,year,month,county,mean_rainfall_mm,source_file,rainfall_3_month_total,rainfall_6_month_total,rainfall_3_month_avg,rainfall_6_month_avg
2025-05-01,2025,5,Kilifi,77.493835,chirps-v2.0.2025.05.tif,169.45365142822266,244.00147891044617,56.48455047607422,40.66691315174103
2025-06-01,2025,6,Kilifi,49.097485,chirps-v2.0.2025.06.tif,183.82846069335938,225.08829760551453,61.276153564453125,37.514716267585754
2025-07-01,2025,7,Kilifi,19.685875,chirps-v2.0.2025.07.tif,146.27719497680664,240.26202130317688,48.75906499226888,40.043670217196144
2025-08-01,2025,8,Kilifi,24.969864,chirps-v2.0.2025.08.tif,93.75322341918945,263.2068748474121,31.251074473063152,43.86781247456869
2025-09-01,2025,9,Kilifi,16.066809,chirps-v2.0.2025.09.tif,60.72254753112793,244.5510082244873,20.240849177042644,40.75850137074789
2025-10-01,2025,10,Kilifi,28.593798,chirps-v2.0.2025.10.tif,69.6304702758789,215.90766525268555,23.2101567586263,35.98461087544759
2025-11-01,2025,11,Kilifi,14.183275,chirps-v2.0.2025.11.tif,58.843881607055664,152.59710502624512,19.614627202351887,25.43285083770752
2025-12-01,2025,12,Kilifi,19.437685,chirps-v2.0.2025.12.tif,62.21475791931152,122.93730545043945,20.738252639770508,20.489550908406574
2026-01-01,2026,1,Kilifi,3.0039284,chirps-v2.0.2026.01.tif,36.62488865852356,106.25535893440247,12.208296219507853,17.709226489067078
2026-02-01,2026,2,Kilifi,7.7894783,chirps-v2.0.2026.02.tif,30.231091737747192,89.07497334480286,10.077030579249064,14.845828890800476
2019-01-01,2019,1,Kitui,9.86318,chirps-v2.0.2019.01.tif,9.863180160522461,9.863180160522461,9.863180160522461,9.863180160522461
2019-02-01,2019,2,Kitui,7.6854115,chirps-v2.0.2019.02.tif,17.54859161376953,17.54859161376953,8.774295806884766,8.774295806884766
2019-03-01,2019,3,Kitui,6.4204426,chirps-v2.0.2019.03.tif,23.96903419494629,23.96903419494629,7.989678064982097,7.989678064982097
2019-04-01,2019,4,Kitui,50.07067,chirps-v2.0.2019.04.tif,64.1765251159668,74.03970527648926,21.392175038655598,18.509926319122314
2019-05-01,2019,5,Kitui,12.217414,chirps-v2.0.2019.05.tif,68.70852756500244,86.25711917877197,22.90284252166748,17.251423835754395
2019-06-01,2019,6,Kitui,2.934999,chirps-v2.0.2019.06.tif,65.22308397293091,89.1921181678772,21.74102799097697,14.865353027979532
2019-07-01,2019,7,Kitui,7.0020647,chirps-v2.0.2019.07.tif,22.15447759628296,86.33100271224976,7.384825865427653,14.388500452041626
2019-08-01,2019,8,Kitui,6.71935,chirps-v2.0.2019.08.tif,16.656413555145264,85.3649411201477,5.552137851715088,14.227490186691284
2019-09-01,2019,9,Kitui,5.2204294,chirps-v2.0.2019.09.tif,18.94184398651123,84.16492795944214,6.313947995503743,14.027487993240356
2019-10-01,2019,10,Kitui,98.21698,chirps-v2.0.2019.10.tif,110.15675926208496,132.31123685836792,36.71891975402832,22.051872809727985
2019-11-01,2019,11,Kitui,180.69286,chirps-v2.0.2019.11.tif,284.1302652359009,300.78667879104614,94.71008841196696,50.131113131841026
2019-12-01,2019,12,Kitui,141.61766,chirps-v2.0.2019.12.tif,420.5274963378906,439.46934032440186,140.17583211263022,73.24489005406697
2020-01-01,2020,1,Kitui,35.35431,chirps-v2.0.2020.01.tif,357.6648254394531,467.8215847015381,119.2216084798177,77.97026411692302
2020-02-01,2020,2,Kitui,16.646929,chirps-v2.0.2020.02.tif,193.61889839172363,477.7491636276245,64.53963279724121,79.62486060460408
2020-03-01,2020,3,Kitui,82.59394,chirps-v2.0.2020.03.tif,134.59517860412598,555.1226749420166,44.86505953470866,92.52044582366943
2020-04-01,2020,4,Kitui,105.08227,chirps-v2.0.2020.04.tif,204.3231372833252,561.9879627227783,68.10771242777507,93.66466045379639
2020-05-01,2020,5,Kitui,11.377108,chirps-v2.0.2020.05.tif,199.053316116333,392.67221450805664,66.35110537211101,65.4453690846761
2020-06-01,2020,6,Kitui,3.1702912,chirps-v2.0.2020.06.tif,119.62966656684875,254.22484517097473,39.87655552228292,42.37080752849579
2020-07-01,2020,7,Kitui,9.123494,chirps-v2.0.2020.07.tif,23.67089295387268,227.99403023719788,7.8902976512908936,37.99900503953298
2020-08-01,2020,8,Kitui,5.319627,chirps-v2.0.2020.08.tif,17.613412141799927,216.66672825813293,5.871137380599976,36.11112137635549
