county,date,mean_ndvi,ndvi_1_month_mean,ndvi_3_month_mean,ndvi_6_month_mean,ndvi_anomaly
Baringo,2021-11-01,0.4571810655867491,0.4571810655867491,0.520395783286527,0.5214500117398688,-0.08024784050509415
Baringo,2021-12-01,0.402377993589178,0.402377993589178,0.46537374238389856,0.5071430543572605,-0.10894563119245321
Baringo,2022-01-01,0.376322708120111,0.376322708120111,0.41196058909867933,0.48194374111690674,-0.07820781798871068
Baringo,2022-02-01,0.3541672968829424,0.3541672968829424,0.3776226661974105,0.4490092247419688,-0.05858887416896508
Baringo,2022-03-01,0.3408283552987551,0.3408283552987551,0.3571061201006028,0.4112399312422507,-0.10060068883273476
Baringo,2022-04-01,0.5318197608948113,0.5318197608948113,0.4089384710255029,0.4104495300620911,-0.010868504981290661
Baringo,2022-05-01,0.5384984900203647,0.5384984900203647,0.4703822020713104,0.4240024341343604,-0.05197460066886739
Baringo,2022-06-01,0.505935152159115,0.505935152159115,0.5254178010247637,0.44126196056268324,-0.06082322940985696
Baringo,2022-07-01,0.509954546984746,0.509954546984746,0.5181293963880752,0.463533933706789,-0.06668220504605293
Baringo,2022-08-01,0.6040207071211132,0.6040207071211132,0.5399701354216581,0.5051761687464842,-0.003056812934365216
Baringo,2022-09-01,0.554168805553501,0.554168805553501,0.5560480198864535,0.5407329104556086,-0.012181082501981355
Baringo,2022-10-01,0.4431445271886588,0.4431445271886588,0.5337780132877578,0.5259537048379165,-0.09005995609883555
Baringo,2022-11-01,0.416506359727923,0.416506359727923,0.471273230823361,0.5056216831225094,-0.12092254636392025
Baringo,2022-12-01,0.3950538962620527,0.3950538962620527,0.41823492772621157,0.48714147380633244,-0.11626972851957851
Baringo,2023-01-01,0.395500783584474,0.395500783584474,0.40235367985814996,0.46806584657295375,-0.05902974252434767
Baringo,2023-02-01,0.3264936661314792,0.3264936661314792,0.3723494486593353,0.4218113397413481,-0.0862625049204283
Baringo,2023-03-01,0.3721778913492972,0.3721778913492972,0.3647241136884168,0.3914795207073141,-0.06925115278219268
Baringo,2023-04-01,0.5788281994655311,0.5788281994655311,0.42583325231543584,0.4140934660867928,0.03613993358942913
Baringo,2023-05-01,0.6070727684803903,0.6070727684803903,0.5193596197650728,0.44585453421220406,0.01659967779115823
