date,year,month,county,mean_rainfall_mm,source_file
2022-10-01,2022,10,Kwale,21.23072,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Laikipia,19.440805,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Lamu,8.347267,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Makueni,5.643234,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Mandera,19.923012,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Marsabit,17.659504,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Meru,19.053146,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Narok,24.509073,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Nyeri,35.62278,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Samburu,13.193555,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Taita Taveta,9.079413,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Tana River,8.581017,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Tharaka Nithi,13.657091,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Turkana,6.883614,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Wajir,11.471567,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,West Pokot,31.49499,chirps-v2.0.2022.10.tif
2022-11-01,2022,11,Baringo,45.558895,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Embu,99.658714,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Garissa,49.432804,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Isiolo,25.410961,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Kajiado,42.32652,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Kilifi,68.18929,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Kitui,91.398384,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Kwale,60.11417,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Laikipia,54.501373,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Lamu,38.775402,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Makueni,43.65619,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Mandera,15.916332,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Marsabit,15.513078,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Meru,120.01047,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Narok,71.02364,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Nyeri,113.221245,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Samburu,27.641056,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Taita Taveta,63.32123,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Tana River,46.408607,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Tharaka Nithi,97.82794,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Turkana,8.381506,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,Wajir,36.463764,chirps-v2.0.2022.11.tif
2022-11-01,2022,11,West Pokot,18.763046,chirps-v2.0.2022.11.tif
2022-12-01,2022,12,Baringo,20.157116,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Embu,21.258661,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Garissa,10.753434,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Isiolo,15.223699,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Kajiado,25.611103,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Kilifi,19.349413,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Kitui,37.241898,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Kwale,30.516464,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Laikipia,24.726799,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Lamu,8.182904,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Makueni,21.96653,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Mandera,4.667781,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Marsabit,13.655577,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Meru,44.232445,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Narok,57.17893,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Nyeri,30.182074,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Samburu,23.929722,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Taita Taveta,38.784527,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Tana River,15.883801,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Tharaka Nithi,30.183113,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Turkana,10.123238,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,Wajir,16.718422,chirps-v2.0.2022.12.tif
2022-12-01,2022,12,West Pokot,10.326863,chirps-v2.0.2022.12.tif
2023-01-01,2023,1,Baringo,3.475159,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Embu,9.217052,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Garissa,2.4699001,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Isiolo,3.6161163,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Kajiado,8.114522,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Kilifi,6.485943,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Kitui,7.578055,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Kwale,10.394096,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Laikipia,11.49197,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Lamu,2.8552697,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Makueni,4.439595,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Mandera,1.5425448,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Marsabit,3.690568,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Meru,12.732744,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Narok,13.288112,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Nyeri,24.21961,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Samburu,5.346291,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Taita Taveta,9.206905,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Tana River,4.3973536,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Tharaka Nithi,8.259431,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Turkana,1.3415023,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,Wajir,2.3876746,chirps-v2.0.2023.01.tif
2023-01-01,2023,1,West Pokot,1.9636058,chirps-v2.0.2023.01.tif
2023-02-01,2023,2,Baringo,1.8207359,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Embu,2.5305042,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Garissa,1.611275,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Isiolo,1.7170416,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Kajiado,2.6735709,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Kilifi,2.4296021,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Kitui,2.5993361,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Kwale,3.4795146,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Laikipia,2.9072778,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Lamu,1.2808897,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Makueni,1.7203549,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Mandera,1.5264078,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Marsabit,2.6964777,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Meru,3.975306,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Narok,6.780598,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Nyeri,6.6963916,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Samburu,2.4029906,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Taita Taveta,2.7621343,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Tana River,1.704559,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Tharaka Nithi,2.413749,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Turkana,2.7843168,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,Wajir,2.317231,chirps-v2.0.2023.02.tif
2023-02-01,2023,2,West Pokot,2.7994058,chirps-v2.0.2023.02.tif
2023-03-01,2023,3,Baringo,52.26639,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Embu,38.9041,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Garissa,24.104294,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Isiolo,28.997374,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Kajiado,36.749065,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Kilifi,24.686695,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Kitui,35.078854,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Kwale,24.075392,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Laikipia,49.61308,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Lamu,18.05482,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Makueni,18.7054,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Mandera,57.70686,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Marsabit,56.471203,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Meru,56.182056,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Narok,82.76433,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Nyeri,56.679707,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Samburu,47.363422,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Taita Taveta,19.356457,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Tana River,22.7818,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Tharaka Nithi,40.989544,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Turkana,34.995743,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,Wajir,59.205757,chirps-v2.0.2023.03.tif
2023-03-01,2023,3,West Pokot,47.19126,chirps-v2.0.2023.03.tif
2023-04-01,2023,4,Baringo,67.46844,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Embu,137.75612,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Garissa,90.835846,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Isiolo,84.85889,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Kajiado,55.735886,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Kilifi,150.6211,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Kitui,128.15596,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Kwale,150.72906,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Laikipia,96.74475,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Lamu,147.0271,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Makueni,49.870087,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Mandera,59.03268,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Marsabit,104.99604,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Meru,208.64676,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Narok,90.15874,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Nyeri,167.83531,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Samburu,99.08498,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Taita Taveta,103.18891,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Tana River,77.34886,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Tharaka Nithi,174.13637,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Turkana,53.33362,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,Wajir,135.12248,chirps-v2.0.2023.04.tif
2023-04-01,2023,4,West Pokot,63.186897,chirps-v2.0.2023.04.tif
2023-05-01,2023,5,Baringo,44.534657,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Embu,25.138548,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Garissa,9.014589,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Isiolo,3.8052294,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Kajiado,13.40459,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Kilifi,56.10999,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Kitui,14.2717085,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Kwale,53.655884,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Laikipia,29.21566,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Lamu,35.70109,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Makueni,10.109137,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Mandera,12.6157255,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Marsabit,14.901024,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Meru,20.436474,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Narok,43.607628,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Nyeri,55.01605,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Samburu,18.070608,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Taita Taveta,15.152979,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Tana River,7.725145,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Tharaka Nithi,18.045025,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Turkana,8.038801,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,Wajir,9.42452,chirps-v2.0.2023.05.tif
2023-05-01,2023,5,West Pokot,37.88195,chirps-v2.0.2023.05.tif
2023-06-01,2023,6,Baringo,37.14415,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Embu,7.9523125,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Garissa,5.3623977,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Isiolo,0.5389681,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Kajiado,2.3638651,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Kilifi,34.95131,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Kitui,3.0462346,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Kwale,31.671862,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Laikipia,30.57742,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Lamu,25.897732,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Makueni,2.5919192,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Mandera,0.9470579,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Marsabit,1.6567788,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Meru,9.265021,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Narok,34.020763,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Nyeri,31.822796,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Samburu,8.722588,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Taita Taveta,13.901965,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Tana River,7.410112,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Tharaka Nithi,5.689992,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Turkana,6.460581,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,Wajir,1.1284164,chirps-v2.0.2023.06.tif
2023-06-01,2023,6,West Pokot,27.382711,chirps-v2.0.2023.06.tif
2023-07-01,2023,7,Baringo,34.210842,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Embu,9.169592,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Garissa,6.7168045,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Isiolo,0.9356258,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Kajiado,0.6399977,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Kilifi,46.718655,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Kitui,6.3506503,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Kwale,46.310493,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Laikipia,18.975874,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Lamu,29.08937,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Makueni,2.2721126,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Mandera,1.8143283,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Marsabit,2.8299348,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Meru,10.174162,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Narok,10.470272,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Nyeri,19.399485,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Samburu,7.727854,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Taita Taveta,10.219666,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Tana River,8.285686,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Tharaka Nithi,7.948578,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Turkana,8.537989,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,Wajir,2.6040351,chirps-v2.0.2023.07.tif
2023-07-01,2023,7,West Pokot,30.200562,chirps-v2.0.2023.07.tif
2023-08-01,2023,8,Baringo,31.354122,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Embu,6.4115243,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Garissa,4.1767488,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Isiolo,0.37400302,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Kajiado,0.92619276,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Kilifi,29.89702,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Kitui,4.1683583,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Kwale,23.708862,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Laikipia,19.117823,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Lamu,21.514433,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Makueni,1.9477293,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Mandera,2.0339735,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Marsabit,2.0068479,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Meru,7.8994102,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Narok,17.980925,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Nyeri,18.246225,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Samburu,7.9279695,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Taita Taveta,11.698938,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Tana River,7.3762794,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Tharaka Nithi,4.8499713,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Turkana,4.612476,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,Wajir,1.9052405,chirps-v2.0.2023.08.tif
2023-08-01,2023,8,West Pokot,26.021086,chirps-v2.0.2023.08.tif
2023-09-01,2023,9,Baringo,38.924484,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Embu,5.8398776,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Garissa,5.2074623,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Isiolo,0.53985155,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Kajiado,2.4192085,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Kilifi,17.645088,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Kitui,3.3131416,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Kwale,18.805267,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Laikipia,18.587717,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Lamu,13.009772,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Makueni,1.7180827,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Mandera,0.8846931,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Marsabit,1.2069771,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Meru,6.343263,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Narok,52.34849,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Nyeri,25.535686,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Samburu,3.8276439,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Taita Taveta,10.17281,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Tana River,7.038046,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Tharaka Nithi,3.8104925,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Turkana,4.0683165,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,Wajir,1.9199822,chirps-v2.0.2023.09.tif
2023-09-01,2023,9,West Pokot,33.753296,chirps-v2.0.2023.09.tif
2023-10-01,2023,10,Baringo,42.301327,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Embu,54.161697,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Garissa,20.137472,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Isiolo,19.888622,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Kajiado,11.544073,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Kilifi,54.28241,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Kitui,38.03737,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Kwale,74.57072,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Laikipia,50.036438,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Lamu,24.941767,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Makueni,12.917369,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Mandera,81.36835,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Marsabit,60.48171,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Meru,105.37462,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Narok,30.95981,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Nyeri,86.304726,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Samburu,54.423523,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Taita Taveta,38.196293,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Tana River,22.31683,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Tharaka Nithi,68.11004,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Turkana,17.48655,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,Wajir,78.92741,chirps-v2.0.2023.10.tif
2023-10-01,2023,10,West Pokot,50.178967,chirps-v2.0.2023.10.tif
2023-11-01,2023,11,Baringo,44.85084,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Embu,186.63832,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Garissa,112.40174,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Isiolo,74.31144,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Kajiado,95.80357,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Kilifi,231.93489,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Kitui,223.64876,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Kwale,248.21071,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Laikipia,86.75853,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Lamu,100.60432,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Makueni,123.044,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Mandera,150.70392,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Marsabit,81.68139,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Meru,209.21707,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Narok,101.50263,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Nyeri,149.33424,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Samburu,69.15967,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Taita Taveta,177.58582,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Tana River,135.173,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Tharaka Nithi,190.76198,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Turkana,16.737051,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,Wajir,190.58151,chirps-v2.0.2023.11.tif
2023-11-01,2023,11,West Pokot,28.2991,chirps-v2.0.2023.11.tif
2023-12-01,2023,12,Baringo,8.375473,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Embu,20.810629,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Garissa,30.334648,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Isiolo,9.4044695,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Kajiado,27.09377,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Kilifi,95.71803,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Kitui,49.80431,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Kwale,66.40777,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Laikipia,18.701893,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Lamu,84.560165,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Makueni,28.090055,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Mandera,3.6806037,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Marsabit,9.189199,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Meru,35.678947,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Narok,52.19102,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Nyeri,31.1001,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Samburu,15.208136,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Taita Taveta,72.870155,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Tana River,50.575947,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Tharaka Nithi,23.107956,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Turkana,8.308552,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,Wajir,6.8050833,chirps-v2.0.2023.12.tif
2023-12-01,2023,12,West Pokot,5.840384,chirps-v2.0.2023.12.tif
2024-01-01,2024,1,Baringo,28.33091,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Embu,20.463709,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Garissa,4.0103025,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Isiolo,5.2169094,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Kajiado,51.112194,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Kilifi,7.810633,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Kitui,12.793272,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Kwale,15.809966,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Laikipia,29.864908,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Lamu,3.8889258,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Makueni,19.38775,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Mandera,0.82243603,chirps-v2.0.2024.01.tif
2024-01-01,2024,1,Marsabit,6.4679303,chirps-v2.0.2024.01.tif
